volume
0.051696777
0.043640137
0.166503906
0.09942627
0.099273682
0.105377197
0.09753418
0.176208496
0.186706543
0.12701416
0.192047119
0.212799072
0.230895996
0.216156006
0.289642334
0.372467041
0.37512207
0.351165771
0.289489746
0.388702393
0.310821533
0.350311279
0.325134277
0.439056396
0.490142822
0.327667236
0.276092529
0.261138916
0.267883301
0.241699219
0.269989014
0.304931641
0.355926514
0.265441895
0.242797852
0.222290039
0.17276001
0.1534729
0.141723633
0.128326416
0.132263184
0.122619629
0.074981689
0.113616943
0.098632813
0.088775635
0.090026855
0.109527588
0.11807251
0.103118896
0.088226318
0.137664795
0.116821289
0.16305542
0.137023926
0.179504395
0.225799561
0.145324707
0.166412354
0.189300537
0.199798584
0.180999756
0.180511475
0.210754395
0.24319458
0.125427246
0.119781494
0.089935303
0.096923828
0.064544678
0.050994873
0.049041748
0.049194336
0.045135498
0.03793335
0.032836914
0.105834961
0.030151367
0.031890869
0.02734375
0.030792236
0.040649414
0.039642334
0.038848877
0.034942627
0.031738281
0.032043457
0.038848877
0.043334961
0.092285156
0.106872559
0.115325928
0.103424072
0.102325439
0.091827393
0.122070313
0.1534729
0.239135742
0.277984619
0.364715576
0.341064453
0.297790527
0.410552979
0.345123291
0.437805176
0.505432129
0.400909424
0.410705566
0.37286377
0.407714844
0.350372314
0.351318359
0.371917725
0.405761719
0.513580322
0.339080811
0.427642822
0.284942627
0.246398926
0.238891602
0.256988525
0.237945557
0.224853516
0.173065186
0.157012939
0.133117676
0.116027832
0.112731934
0.088775635
0.089630127
0.07913208
